Lot Area,Bedroom AbvGr,Year Built,1st Flr SF,2nd Flr SF,Full Bath,Bsmt Full Bath,Garage Cars,Garage Area,TotalSF,SalePrice
10818,4,1910,981,779,1,0,2,440,2646,80000
10410,3,1915,694,520,1,0,3,264,2342,105000
10800,3,1900,1766,648,2,0,2,288,1824,160000
10800,3,1936,1096,370,2,0,2,539,1849,170000
8658,3,1965,1324,0,2,0,2,288,1728,160000
13400,3,1966,1086,0,1,1,2,308,1632,159950
10184,3,1963,1146,0,1,0,1,418,3086,165000
9786,3,1962,1085,649,1,0,2,484,1472,159000
9510,3,1962,1207,0,1,0,1,441,3886,147000
7800,2,1964,912,0,1,0,1,319,3084,115000
8910,3,1959,1194,0,1,0,2,597,2431,159500
7332,2,1959,864,0,1,1,1,0,1912,120000
7100,2,1957,816,0,1,1,1,625,1040,129900
10800,3,1961,1773,0,2,1,2,420,1040,183000
11650,2,1959,1472,0,2,0,2,286,2080,157500
18275,3,1962,1900,548,3,1,2,400,1040,277500
16321,2,1957,1600,0,1,1,1,400,1040,207500
12144,3,1950,910,611,1,0,1,400,1040,147500
10800,4,1949,720,472,1,0,0,0,3112,135000
7200,2,1950,1040,0,1,0,2,300,2300,109500
7200,2,1950,1040,0,1,0,2,288,2300,109900
7560,3,1959,1040,0,1,0,1,453,2008,133700
8544,2,1950,1040,0,2,0,2,300,1924,81400
8544,2,1949,1040,0,2,0,2,528,2090,87500
8544,2,1950,1040,0,2,0,2,336,1728,93500
8512,4,1960,1556,0,2,0,0,0,2050,119000
7945,3,1959,1150,0,1,1,1,624,2730,141000
7000,3,1961,1150,0,1,0,1,210,2014,146000
7590,3,1966,660,688,1,0,2,240,2880,155000
10205,3,1962,999,0,1,1,1,162,2804,134500
7400,3,1962,1045,0,1,1,2,400,2196,120000
7000,3,1962,864,0,1,0,1,546,2369,105000
7000,3,1962,1025,0,1,1,0,576,2140,124000
9856,5,1900,1007,1007,2,0,2,200,1506,169000
9906,3,1925,810,518,1,0,1,270,1626,107000
9600,3,1948,1226,442,1,1,1,576,2889,135000
5520,4,1920,1147,510,1,0,1,280,2064,111500
9600,3,1900,940,476,1,0,2,216,1688,156500
9600,3,1925,832,809,1,0,2,240,2386,178000
6451,4,1900,848,580,1,1,2,528,1440,139900
3960,2,1930,502,502,1,0,1,440,1766,105000
5684,2,1930,813,0,1,0,1,216,2114,110000
7745,4,1900,1084,867,2,0,2,576,1920,111500
7741,2,1924,1032,0,1,0,1,450,2382,108000
5633,2,1925,844,0,1,0,1,200,984,111500
9000,3,1880,1089,661,1,0,1,378,1952,124000
7200,2,1950,864,0,1,0,1,220,2325,105000
4400,2,1920,734,384,1,0,2,250,1638,116000
7614,2,1905,714,662,1,0,1,440,2948,96900
6000,3,1955,960,0,1,1,2,779,2869,135500
6000,5,1924,816,750,1,0,2,320,2648,139000
7830,1,1921,492,0,1,1,1,432,3330,61500
9576,3,1945,885,297,1,0,1,352,1980,120000
5820,3,1955,1163,0,1,1,1,225,2505,126175
5747,2,1920,840,0,1,0,1,216,2052,64000
9142,4,1910,908,1020,2,0,1,576,2358,137000
9600,4,1900,1095,679,2,1,3,312,2400,87000
10800,2,1914,880,888,1,0,2,840,4143,163000
6300,5,1910,1226,878,2,0,2,0,1872,155000
5000,3,1900,889,551,1,0,1,624,1920,79000
8850,3,1916,815,875,1,0,1,0,2040,144000
3600,3,1910,684,684,1,0,1,0,1576,114504
7200,4,1920,998,764,1,1,2,312,2549,157000
11340,4,1923,1200,0,1,0,1,240,2675,125000
22950,4,1892,1518,1518,2,0,3,420,2668,475000
5976,2,1920,624,624,2,0,0,410,1911,93500
9750,3,1958,960,0,1,0,2,528,1632,125000
4761,2,1918,1020,0,1,0,0,240,2240,64500
7446,2,1941,788,0,1,0,0,258,1890,100000
6435,3,1939,972,605,1,0,1,450,1783,140200
11737,2,1924,1017,810,1,0,1,0,912,202500
5000,3,1947,1004,660,2,0,2,225,2618,159000
7800,3,1939,793,325,1,1,2,180,2065,119900
6240,3,1934,816,0,1,0,2,440,2206,114500
6240,3,1936,896,448,1,0,1,205,1232,115000
6120,3,1930,728,434,1,1,1,280,2041,75000
6120,3,1925,1015,0,1,0,1,210,1632,88000
6240,2,1947,672,240,1,0,0,576,4081,80500
6240,3,1928,1042,534,1,0,1,576,1920,149000
6120,3,1930,741,583,1,0,1,255,2120,110000
6000,2,1925,1103,0,1,0,2,0,1386,110500
6000,2,1921,616,0,1,0,1,370,2026,89000
6380,2,1922,1048,0,1,0,1,390,1726,113000
11672,2,1925,816,0,1,0,1,0,1429,109000
33120,5,1962,1611,875,2,0,2,198,2156,220000
9873,3,1970,960,0,1,1,2,297,2163,129000
5310,2,1910,1001,634,1,0,1,210,2084,117000
4118,2,1941,693,0,1,0,0,0,1040,52500
10320,3,1924,834,596,2,0,2,308,1968,107000
7518,3,1910,665,665,1,0,1,288,2228,116500
9000,2,1919,819,0,1,0,0,576,3842,72000
8600,3,1937,780,596,2,0,1,394,1640,119500
7200,2,1938,803,557,1,0,1,288,2414,125500
9786,3,1922,1077,0,1,0,1,260,1032,91000
6780,2,1935,520,0,1,1,0,180,1709,84500
7200,3,1930,984,0,1,0,1,246,2146,90000
12375,3,1951,1081,341,1,1,1,459,2433,137500
11136,4,1964,1921,0,2,0,2,516,1296,150000
21370,3,1950,1640,0,1,0,2,264,2127,131000
6930,3,1958,1352,0,1,0,1,528,2128,130000
8250,2,1935,1032,0,1,0,1,564,2484,125000
5220,2,1936,879,0,1,0,1,336,1846,80000
5500,2,2004,1073,0,2,1,1,286,2118,157000
11235,3,1963,1382,0,1,0,2,336,2210,148000
10791,2,1967,1296,0,2,0,2,440,2072,90000
8414,3,1963,1068,0,1,0,1,512,2634,154500
11327,3,1967,1064,0,1,0,2,440,3182,153600
11777,3,1966,1320,0,1,1,2,616,2000,164500
10366,2,1964,934,0,1,0,1,580,3934,132000
9000,3,1966,1059,0,1,1,1,586,3898,142500
11553,3,1968,1159,0,1,0,1,451,2972,158000
7844,3,1978,672,728,1,0,2,484,2937,149500
9535,3,1967,1458,0,1,1,2,454,3542,165000
10335,3,1968,1721,0,2,0,2,322,1744,180000
7176,3,1978,1040,0,1,1,2,364,1608,160500
9662,6,1977,1967,0,2,0,2,576,2625,156500
8235,6,1977,1949,0,2,0,2,521,3695,157000
13650,4,1958,1252,668,2,1,2,575,2000,172500
13125,3,1957,1803,0,2,1,2,667,3591,155000
17920,3,1955,1779,0,1,1,2,576,1592,170000
17529,2,1924,872,0,1,0,1,440,1758,105000
10246,0,1965,960,0,0,1,1,450,1990,145000
14175,3,1956,1437,0,1,1,2,445,2906,168000
20355,2,1967,1830,0,1,1,2,504,2317,278000
13050,1,1963,1000,0,1,1,2,215,1949,164000
15593,3,1953,1304,983,2,0,2,230,2904,225000
10820,2,1971,810,0,1,1,2,432,2898,130000
13350,3,1974,894,0,1,1,2,795,2681,142500
1700,2,1980,880,680,2,1,1,836,5508,148400
5271,2,1986,1453,0,1,1,2,528,3336,190000
9375,3,1954,1350,0,1,0,2,569,1488,146000
6488,3,1942,799,351,1,0,1,288,2114,128000
7800,3,1948,1112,896,3,1,1,325,2849,225000
19690,4,1966,1575,626,2,0,2,305,2609,274970
19950,4,1928,1337,672,2,0,3,308,2128,235000
19800,5,1935,1836,1836,3,0,2,0,1124,415000
11679,3,1962,1560,0,2,0,2,280,2266,182000
12048,3,1952,1488,0,1,0,2,403,2596,135000
10519,3,1955,1057,0,1,0,1,506,3427,137000
9525,4,1954,1216,639,2,0,1,471,2688,136900
9525,5,1953,1068,541,1,0,1,920,2784,149900
6420,2,1952,1148,0,1,0,1,848,3184,123500
8335,3,1954,1124,0,1,0,0,632,2416,93000
7585,4,1948,1002,454,1,1,1,632,2419,91500
11200,3,1985,1298,0,2,1,2,662,2580,180000
12128,4,1989,1313,1246,2,0,2,865,3228,209000
9554,3,1993,1065,846,2,0,2,675,2996,215000
9069,2,1993,1440,0,2,2,4,868,3353,224500
11003,3,2005,1308,568,2,0,3,495,3682,229800
7488,2,2005,1208,0,2,0,2,660,3468,183600
7406,2,2006,1220,0,2,1,2,754,3160,194000
6762,2,2006,1294,0,2,0,2,638,2754,193879
11210,3,2005,1614,0,2,0,3,576,3228,221500
8990,2,2006,1498,0,2,0,2,610,2380,204900
8760,3,2006,1391,571,2,0,3,506,2823,239799
13377,3,2006,1846,0,2,1,2,390,3206,233555
11645,3,2005,1734,0,2,1,2,540,1926,260000
11645,2,2005,1590,0,2,1,3,576,3066,294900
10984,3,2005,945,864,2,0,2,522,2776,209700
9316,3,2005,1614,0,2,0,2,576,1784,225000
9316,3,2005,784,812,2,0,2,462,2200,181000
10041,3,1992,927,988,2,1,2,473,2280,220000
36500,4,1964,1582,0,2,0,2,591,2850,190000
21453,1,1969,988,0,1,1,2,576,1980,180000
70761,2,1975,1533,0,2,1,2,541,3050,280000
12000,3,1968,1388,0,2,1,2,576,2973,158900
8846,2,1996,914,0,1,0,2,472,3176,148000
13015,3,1996,1100,0,1,0,2,515,2591,145000
12438,3,1995,795,704,2,0,2,586,2730,187000
8685,3,1998,1425,0,2,1,2,492,2777,193000
13568,3,1995,990,0,1,0,2,474,2712,156000
9100,3,2000,1525,0,2,1,2,843,3082,235000
9236,3,1997,1494,0,2,1,2,576,1865,217000
10264,3,1999,1588,0,2,0,2,317,2063,214000
9272,3,1999,856,893,2,0,2,672,2277,196000
13426,3,1999,951,828,2,1,2,300,1942,217000
13450,3,2002,920,941,2,1,2,288,1728,200000
14006,3,2002,936,840,2,0,2,552,1788,192500
13704,3,2001,1541,0,2,0,3,297,1728,205000
10780,3,1976,954,0,1,0,2,484,1950,132500
8340,3,1977,686,702,1,0,1,586,3054,157500
10385,3,1978,1282,0,2,0,3,591,2588,174000
9920,3,1969,971,0,1,0,1,530,2595,128500
9560,3,1972,864,0,1,0,1,418,2706,128500
9800,3,1972,894,0,1,1,2,748,3540,149900
7200,3,1972,864,0,1,0,1,529,2781,119900
3612,3,1993,630,690,2,0,2,900,3308,137000
11367,3,2002,1091,898,2,1,2,646,3304,255000
9930,3,2002,878,884,2,0,2,467,3114,222000
9468,3,1999,840,915,2,1,2,555,2993,214000
11088,1,2002,1358,0,1,1,2,610,2925,220000
14781,3,2001,1787,0,2,0,3,583,3205,275000
8726,4,2002,872,1037,2,0,2,484,3696,197000
8125,3,2002,1654,0,2,1,3,420,1696,230000
10566,3,1999,1090,1124,2,1,3,420,1696,268500
21533,4,1996,1065,984,2,0,2,685,2998,210900
11250,3,1998,1070,869,2,0,3,545,2780,227000
11250,4,1995,950,1045,2,1,2,434,2795,237000
9750,3,1998,1108,989,2,1,2,544,3382,274300
9100,3,2004,1836,0,2,0,2,578,2588,216837
4435,1,2003,848,0,1,1,2,572,2395,133000
4435,1,2004,848,0,1,1,2,782,3104,155900
15611,3,2006,1079,840,2,0,2,565,2580,233230
8810,3,2003,1390,0,2,1,2,502,2672,207000
12393,4,2004,847,1101,2,0,2,564,2250,195000
9135,3,2003,1700,0,2,1,2,390,2184,200000
8581,3,2006,851,886,2,0,2,400,2620,203160
8400,3,2005,784,827,2,0,2,528,2112,195800
10084,3,2005,1552,0,2,0,3,528,2932,212900
11645,3,2004,860,860,2,0,2,396,2056,196500
8772,3,2005,1336,0,2,1,2,0,1988,198000
8846,3,2005,750,750,2,0,2,0,1925,173900
8461,3,2005,728,728,2,0,2,360,2352,163990
8767,3,2005,1310,0,2,0,2,616,2520,164990
8777,3,1910,760,676,2,1,2,0,1828,98000
17755,3,1959,1466,0,1,0,2,502,3464,149900
8877,2,1951,1220,0,1,0,2,525,1619,102000
7840,4,1975,1012,0,2,0,0,525,1619,127500
9400,4,1975,980,0,2,0,0,525,1619,127500
16133,2,1969,1176,0,1,1,1,380,2679,119900
7162,3,2003,806,918,2,0,2,380,2679,196500
8050,2,2002,914,0,1,1,0,380,2679,117250
11060,3,2003,1164,1150,2,0,2,380,2679,229000
3675,2,2005,1072,0,1,1,2,380,2684,145000
3675,2,2005,1072,0,2,1,2,265,1560,140000
3675,2,2005,1072,0,1,1,2,528,2170,142500
2522,3,2004,970,739,2,0,2,288,2762,134000
2522,3,2004,970,739,2,0,2,0,1842,130000
2522,3,2004,970,739,2,0,2,392,2005,130000
2522,3,2004,970,739,2,0,2,572,1728,137500
3363,3,2004,976,732,2,0,2,609,2436,130000
6956,3,1948,624,312,1,0,1,280,1936,97900
7822,3,1915,846,492,2,0,2,0,1828,92000
8707,4,1924,1093,576,1,0,1,440,2544,107000
8410,5,1910,658,526,1,0,0,216,996,81000
9738,4,1924,949,272,1,1,1,275,1889,104900
8172,2,1955,864,0,1,1,2,0,2614,115000
16012,3,1954,1482,0,2,0,2,240,2535,125000
8248,3,1918,686,564,1,0,1,240,2609,116000
8248,3,1922,964,0,1,0,0,440,2120,83000
6204,5,1912,954,795,1,1,1,312,2103,118500
8088,1,1922,498,0,1,0,1,180,2531,35000
11388,3,1910,1055,218,1,0,1,216,2265,121000
7082,5,1916,948,980,2,0,0,0,2016,160000
8400,2,1940,1192,403,1,0,1,288,2454,140000
10890,3,1938,1058,493,2,1,1,216,2595,137000
6430,3,1945,816,524,1,1,1,240,2457,128000
7000,3,1926,743,736,1,1,1,240,2112,160000
13132,4,1914,892,892,1,0,1,642,2473,138887
4899,3,1920,755,755,1,0,1,318,2367,149000
6000,4,1926,1008,0,2,0,0,400,2309,102000
9399,4,1919,818,818,1,0,1,410,2618,167000
7588,4,1920,901,901,1,0,1,252,1880,200100
10164,3,1939,992,473,2,0,1,180,3074,131000
6191,4,1941,824,464,1,0,1,451,2693,112000
9550,3,1915,961,756,1,1,3,360,3297,140000
21780,3,1920,940,610,1,0,1,579,2246,195000
11435,3,1929,792,725,1,0,2,365,2498,230000
12400,2,1940,1125,592,1,0,1,470,2884,194000
11600,2,1922,1180,0,1,0,1,621,3077,137500
11500,3,1936,1020,1037,1,0,1,342,3483,250000
8170,4,1929,1122,549,2,0,2,375,2501,218000
16560,4,1932,1170,1175,2,0,2,540,3688,239000
12320,3,1932,959,650,1,0,3,215,1952,199500
14210,3,1930,1104,697,1,0,2,506,2146,210000
14115,2,1956,1811,0,1,0,2,0,1104,230000
12984,3,1977,1647,0,2,1,2,272,1282,217500
15600,4,1950,1278,1037,2,1,1,327,1902,257000
15750,2,1953,1336,0,1,1,1,384,2605,157000
16381,3,1969,1844,0,2,1,2,570,1973,223000
7288,2,1942,976,0,1,1,1,0,729,102000
7000,3,1926,861,424,1,0,2,308,960,145400
8534,2,1925,672,0,1,0,0,0,2056,72000
7030,2,1925,641,0,1,0,1,0,1152,85000
8765,2,1936,951,0,1,0,1,495,3351,106500
9060,4,1957,967,671,2,0,1,525,3240,139000
11040,3,1920,897,439,1,0,1,576,3250,108000
12366,2,1945,729,0,1,0,0,616,3328,51689
9000,1,1949,480,0,0,1,1,490,2982,35311
9000,4,1951,1060,336,2,0,0,504,1979,115000
8520,2,1916,576,360,1,0,0,528,2338,78000
5748,2,2005,1778,0,2,2,2,766,3866,375000
3842,2,2004,1646,0,2,1,2,628,3729,300000
23580,3,1979,1625,0,2,0,2,312,1295,242500
8385,4,1978,1664,0,2,0,2,518,3282,145000
9116,3,2001,1491,0,2,0,2,511,3393,209000
10530,2,1977,1004,0,1,1,2,551,2249,135000
11080,3,1975,1210,0,2,1,2,484,2648,148000
11070,5,1988,1959,0,3,0,3,693,3730,171000
26178,4,1989,1238,1281,2,1,2,470,2784,335000
8239,2,1986,1295,0,2,0,1,765,3600,230000
50102,2,1958,1650,0,1,1,2,714,3688,250764
16669,2,1981,1707,0,2,0,2,880,3896,228000
13811,2,1987,1137,0,2,1,2,682,3676,176000
8049,2,1990,1339,0,2,1,2,270,1600,180000
11170,4,1990,1298,1216,2,0,2,784,2656,250000
8098,2,2000,1403,0,2,1,2,402,2432,202000
14331,3,2002,1800,0,2,1,3,405,2574,312500
13618,3,2005,1960,0,2,1,3,0,2280,320000
11443,2,2005,2028,0,2,1,3,336,1568,369900
11577,3,2005,1838,0,2,1,3,336,2232,359900
31250,3,1951,1600,0,1,0,1,576,3463,81500
7020,2,1997,1368,0,2,2,4,288,1738,215000
4500,2,1998,1216,0,2,1,2,928,3304,164000
4500,2,1998,1337,0,2,1,2,0,1260,153500
17217,3,2006,1140,0,1,0,0,253,1638,84500
2665,3,1977,616,688,1,0,1,336,2464,104500
2665,4,1977,925,550,2,0,1,0,1260,127000
3964,5,1973,1291,1230,2,1,2,286,1638,151400
10172,3,1968,874,0,1,1,1,0,1638,126500
11836,4,1970,1652,0,2,0,3,0,1638,146500
1470,1,1970,630,0,1,1,0,286,1638,73000
1484,3,1972,546,546,1,0,1,574,3456,79400
13384,3,1969,1360,0,1,1,1,560,3456,140000
1533,1,1970,630,0,1,1,0,484,2252,92000
1533,3,1970,546,546,1,0,1,576,2448,87550
1526,3,1970,546,546,1,0,0,588,2006,79500
1936,3,1970,546,546,1,0,0,484,1766,90500
1894,3,1970,546,546,1,0,1,0,1882,71000
12640,4,1976,1728,0,2,0,2,418,2778,150900
9297,4,1976,1728,0,2,2,2,650,2996,188000
17400,3,1977,1126,0,2,1,2,,,160000
20000,4,1960,1224,0,1,1,2,,,131000
7937,3,1984,1003,0,1,1,2,,,142500
8885,2,1983,902,0,1,1,2,,,131000
10441,3,1992,970,0,1,0,0,,,132000
10010,2,1974,1389,0,1,1,2,,,170000
9627,3,1993,996,1004,2,0,3,,,188000
